documento,topico,modelo,prompt,dataset_legivel,dataset_raw,resposta,silver_label,silver_is_not_found,resposta_is_not_found,detection_true,detection_pred,quality_applicable,quality_true,quality_pred,similarity,y_pred
CBSS_3_Escritura-Escritura_20231003_000.pdf,REGIME_DE_COLOCACAO,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,melhores esforços de colocação,sob regime de melhores esforços de colocação,False,False,1,1,True,1,1,0.9234356880187988,
CBSS_3_Escritura-Escritura_20231003_000.pdf,REGIME_DE_COLOCACAO,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"pública, sob rito de registro automático de distribuição, sob regime de melhores esforços de colocação",sob regime de melhores esforços de colocação,False,False,1,1,True,1,0,0.5745866298675537,
CBSS_3_Escritura-Escritura_20231003_000.pdf,REGIME_DE_COLOCACAO,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,melhores esforços de colocação,sob regime de melhores esforços de colocação,False,False,1,1,True,1,1,0.9234356880187988,
CBSS_3_Escritura-Escritura_20231003_000.pdf,REGIME_DE_COLOCACAO,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,melhores esforços,sob regime de melhores esforços de colocação,False,False,1,1,True,1,0,0.8345246315002441,
CBSS_3_Escritura-Escritura_20231003_000.pdf,REGIME_DE_COLOCACAO,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,sob regime de melhores esforços de colocação,sob regime de melhores esforços de colocação,False,False,1,1,True,1,1,0.9999998807907104,
CBSS_3_Escritura-Escritura_20231003_000.pdf,REGIME_DE_COLOCACAO,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,melhores esforços de colocação,sob regime de melhores esforços de colocação,False,False,1,1,True,1,1,0.9234356880187988,
CBSS_3_Escritura-Escritura_20231003_000.pdf,REGIME_DE_COLOCACAO,GPT-5.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,melhores esforos de colocao,sob regime de melhores esforços de colocação,False,False,1,1,True,1,0,0.7046632766723633,
CBSS_3_Escritura-Escritura_20231003_000.pdf,REGIME_DE_COLOCACAO,Claude Sonnet 4.5 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,melhores esforços de colocação,sob regime de melhores esforços de colocação,False,False,1,1,True,1,1,0.9234356880187988,
CBSS_3_Escritura-Escritura_20231003_000.pdf,REGIME_DE_COLOCACAO,Grok 4.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,melhores esforços,sob regime de melhores esforços de colocação,False,False,1,1,True,1,0,0.8345246315002441,
CBSS_3_Escritura-Escritura_20231003_000.pdf,REGIME_DE_COLOCACAO,Sonar,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,melhores esforços,sob regime de melhores esforços de colocação,False,False,1,1,True,1,0,0.8345246315002441,
CBSS_3_Escritura-Escritura_20231003_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Sonar,basic,zeroshoot,prompt_geral_0_shoot,Não encontrado,"juros remuneratórios limitados ao maior entre (i) 7,10% (sete inteiros e dez centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis; e (ii) a taxa interna de retorno do Título Público Tesouro IPCA com Juros Semestrais (nova denominação da Nota do Tesouro Nacional, Série B - NTN-B), com vencimento em 2033, apurada conforme as taxas indicativas divulgadas pela ANBIMA no fechamento do Dia Útil da data de realização do Procedimento de Bookbuilding, acrescida exponencialmente de uma sobretaxa equivalente a 1,70% (um inteiro e setenta centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis",False,True,1,0,False,-1,0,0.0,
CBSS_3_Escritura-Escritura_20231003_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"juros remuneratórios limitados ao maior entre (i) 7,10% (sete inteiros e dez centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis; e (ii) a taxa interna de retorno do Título Público Tesouro IPCA com Juros Semestrais (nova denominação da Nota do Tesouro Nacional, Série B - NTN-B), com vencimento em 2033, apurada conforme as taxas indicativas divulgadas pela ANBIMA no fechamento do Dia Útil da data de realização do Procedimento de Bookbuilding, acrescida exponencialmente de uma sobretaxa equivalente a 1,70% (um inteiro e setenta centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis","juros remuneratórios limitados ao maior entre (i) 7,10% (sete inteiros e dez centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis; e (ii) a taxa interna de retorno do Título Público Tesouro IPCA com Juros Semestrais (nova denominação da Nota do Tesouro Nacional, Série B - NTN-B), com vencimento em 2033, apurada conforme as taxas indicativas divulgadas pela ANBIMA no fechamento do Dia Útil da data de realização do Procedimento de Bookbuilding, acrescida exponencialmente de uma sobretaxa equivalente a 1,70% (um inteiro e setenta centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis",False,False,1,1,True,1,1,1.0,
CBSS_3_Escritura-Escritura_20231003_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"juros remuneratórios limitados ao maior entre: (i) 7,10% (sete inteiros e dez centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis; e (ii) a taxa interna de retorno do Título Público Tesouro IPCA+ com Juros Semestrais (nova denominação da Nota do Tesouro Nacional, Série B – NTN-B), com vencimento em 2033, acrescida exponencialmente de uma sobretaxa equivalente a 1,70% (um inteiro e setenta centésimos por cento) ao ano, base 252 Dias Úteis","juros remuneratórios limitados ao maior entre (i) 7,10% (sete inteiros e dez centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis; e (ii) a taxa interna de retorno do Título Público Tesouro IPCA com Juros Semestrais (nova denominação da Nota do Tesouro Nacional, Série B - NTN-B), com vencimento em 2033, apurada conforme as taxas indicativas divulgadas pela ANBIMA no fechamento do Dia Útil da data de realização do Procedimento de Bookbuilding, acrescida exponencialmente de uma sobretaxa equivalente a 1,70% (um inteiro e setenta centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis",False,False,1,1,True,1,1,0.9478867053985596,
CBSS_3_Escritura-Escritura_20231003_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"maior entre (i) 7,10% a.a. (base 252) e (ii) TIR NTN-B vencimento 2033 + 1,70% a.a. (base 252), conforme Procedimento de Bookbuilding (Cláusulas 4.11.1 e 4.12.1)","juros remuneratórios limitados ao maior entre (i) 7,10% (sete inteiros e dez centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis; e (ii) a taxa interna de retorno do Título Público Tesouro IPCA com Juros Semestrais (nova denominação da Nota do Tesouro Nacional, Série B - NTN-B), com vencimento em 2033, apurada conforme as taxas indicativas divulgadas pela ANBIMA no fechamento do Dia Útil da data de realização do Procedimento de Bookbuilding, acrescida exponencialmente de uma sobretaxa equivalente a 1,70% (um inteiro e setenta centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis",False,False,1,1,True,1,0,0.5019941329956055,
CBSS_3_Escritura-Escritura_20231003_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"IPCA + 1,70% a.a., base 252 dias úteis","juros remuneratórios limitados ao maior entre (i) 7,10% (sete inteiros e dez centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis; e (ii) a taxa interna de retorno do Título Público Tesouro IPCA com Juros Semestrais (nova denominação da Nota do Tesouro Nacional, Série B - NTN-B), com vencimento em 2033, apurada conforme as taxas indicativas divulgadas pela ANBIMA no fechamento do Dia Útil da data de realização do Procedimento de Bookbuilding, acrescida exponencialmente de uma sobretaxa equivalente a 1,70% (um inteiro e setenta centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis",False,False,1,1,True,1,0,0.5833258628845215,
CBSS_3_Escritura-Escritura_20231003_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,"juros remuneratórios limitados ao maior entre (i) 7,10% (sete inteiros e dez centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis; e (ii) a taxa interna de retorno do Título Público Tesouro IPCA com Juros Semestrais (nova denominação da Nota do Tesouro Nacional, Série B - NTN-B), com vencimento em 2033, apurada conforme as taxas indicativas divulgadas pela ANBIMA no fechamento do Dia Útil da data de realização do Procedimento de Bookbuilding, acrescida exponencialmente de uma sobretaxa equivalente a 1,70% (um inteiro e setenta centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis",False,True,1,0,False,-1,0,0.0,
CBSS_3_Escritura-Escritura_20231003_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"juros remuneratórios limitados ao maior entre: (i) 7,10% (sete inteiros e dez centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis; e (ii) a taxa interna de retorno do Título Público Tesouro IPCA com Juros Semestrais (nova denominação da Nota do Tesouro Nacional, Série B – NTN-B), com vencimento em 2033, acrescida exponencialmente de uma sobretaxa equivalente a 1,70% (um inteiro e setenta centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis","juros remuneratórios limitados ao maior entre (i) 7,10% (sete inteiros e dez centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis; e (ii) a taxa interna de retorno do Título Público Tesouro IPCA com Juros Semestrais (nova denominação da Nota do Tesouro Nacional, Série B - NTN-B), com vencimento em 2033, apurada conforme as taxas indicativas divulgadas pela ANBIMA no fechamento do Dia Útil da data de realização do Procedimento de Bookbuilding, acrescida exponencialmente de uma sobretaxa equivalente a 1,70% (um inteiro e setenta centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis",False,False,1,1,True,1,1,0.9484599828720092,
CBSS_3_Escritura-Escritura_20231003_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"IPCA + juros remuneratórios limitados ao maior entre: (i) 7,10% ao ano, base 252 dias úteis; e (ii) a taxa interna de retorno do Título Público Tesouro IPCA+ com Juros Semestrais com vencimento em 2033, acrescida exponencialmente de sobretaxa de 1,70% ao ano, base 252 dias úteis","juros remuneratórios limitados ao maior entre (i) 7,10% (sete inteiros e dez centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis; e (ii) a taxa interna de retorno do Título Público Tesouro IPCA com Juros Semestrais (nova denominação da Nota do Tesouro Nacional, Série B - NTN-B), com vencimento em 2033, apurada conforme as taxas indicativas divulgadas pela ANBIMA no fechamento do Dia Útil da data de realização do Procedimento de Bookbuilding, acrescida exponencialmente de uma sobretaxa equivalente a 1,70% (um inteiro e setenta centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis",False,False,1,1,True,1,0,0.8394328355789185,
CBSS_3_Escritura-Escritura_20231003_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Sonar,pro_taxa_juros,topics,prompt_geral_conhecimento_por_topic,"maior entre 7,10% a.a. base 252 DU e NTN-B 2033 + 1,70% a.a. base 252 DU","juros remuneratórios limitados ao maior entre (i) 7,10% (sete inteiros e dez centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis; e (ii) a taxa interna de retorno do Título Público Tesouro IPCA com Juros Semestrais (nova denominação da Nota do Tesouro Nacional, Série B - NTN-B), com vencimento em 2033, apurada conforme as taxas indicativas divulgadas pela ANBIMA no fechamento do Dia Útil da data de realização do Procedimento de Bookbuilding, acrescida exponencialmente de uma sobretaxa equivalente a 1,70% (um inteiro e setenta centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis",False,False,1,1,True,1,0,0.5345187783241272,
CBSS_3_Escritura-Escritura_20231003_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,GPT-5.1 Com raciocínio,pro_taxa_juros,topics,prompt_geral_conhecimento_por_topic,"Sobre o Valor Nominal Unitrio Atualizado das Debntures da Primeira Srie incidiro juros remuneratrios limitados ao maior entre i 7,10 sete inteiros e dez centsimos por cento ao ano, base 252 duzentos e cinquenta e dois Dias teis e ii a taxa interna de retorno do Ttulo Pblico Tesouro IPCA com Juros Semestrais nova denominao da Nota do Tesouro Nacional, Srie B NTN-B, com vencimento em 2033, a ser apurada conforme as taxas indicativas divulgadas pela ANBIMA em sua pgina na internet httpwww.anbima.com.br no fechamento do Dia til da data de realizao do Procedimento de Bookbuilding, acrescida exponencialmente de uma sobretaxa equivalente a 1,70 um inteiro e setenta centsimos por cento ao ano, base 252 duzentos e cinquenta e dois Dias teis","juros remuneratórios limitados ao maior entre (i) 7,10% (sete inteiros e dez centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis; e (ii) a taxa interna de retorno do Título Público Tesouro IPCA com Juros Semestrais (nova denominação da Nota do Tesouro Nacional, Série B - NTN-B), com vencimento em 2033, apurada conforme as taxas indicativas divulgadas pela ANBIMA no fechamento do Dia Útil da data de realização do Procedimento de Bookbuilding, acrescida exponencialmente de uma sobretaxa equivalente a 1,70% (um inteiro e setenta centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis",False,False,1,1,True,1,1,0.9067847728729248,
CBSS_3_Escritura-Escritura_20231003_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Claude Sonnet 4.5 Com raciocínio,pro_taxa_juros,topics,prompt_geral_conhecimento_por_topic,"O maior entre (i) 7,10% a.a., base 252 dias úteis, ou (ii) TIR do Tesouro IPCA+ 2033 (NTN-B) + 1,70% a.a., base 252 dias úteis, conforme definido no Procedimento de Bookbuilding. Pagamento semestral.","juros remuneratórios limitados ao maior entre (i) 7,10% (sete inteiros e dez centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis; e (ii) a taxa interna de retorno do Título Público Tesouro IPCA com Juros Semestrais (nova denominação da Nota do Tesouro Nacional, Série B - NTN-B), com vencimento em 2033, apurada conforme as taxas indicativas divulgadas pela ANBIMA no fechamento do Dia Útil da data de realização do Procedimento de Bookbuilding, acrescida exponencialmente de uma sobretaxa equivalente a 1,70% (um inteiro e setenta centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis",False,False,1,1,True,1,0,0.7086212635040283,
CBSS_3_Escritura-Escritura_20231003_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Grok 4.1 Com raciocínio,pro_taxa_juros,topics,prompt_geral_conhecimento_por_topic,"maior entre (i) 7,10% a.a., base 252 dias úteis e (ii) TIR do Tesouro IPCA+ com Juros Semestrais NTN-B 2033 + 1,70% a.a., base 252 dias úteis","juros remuneratórios limitados ao maior entre (i) 7,10% (sete inteiros e dez centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis; e (ii) a taxa interna de retorno do Título Público Tesouro IPCA com Juros Semestrais (nova denominação da Nota do Tesouro Nacional, Série B - NTN-B), com vencimento em 2033, apurada conforme as taxas indicativas divulgadas pela ANBIMA no fechamento do Dia Útil da data de realização do Procedimento de Bookbuilding, acrescida exponencialmente de uma sobretaxa equivalente a 1,70% (um inteiro e setenta centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis",False,False,1,1,True,1,0,0.7040266990661621,
CBSS_3_Escritura-Escritura_20231003_000.pdf,VALOR_TOTAL_DA_EMISSAO,Sonar,basic,zeroshoot,prompt_geral_0_shoot,"R$ 3.200.000.000,00 (três bilhões e duzentos milhões de reais)","R$ 3.200.000.000,00 (três bilhões e duzentos milhões de reais)",False,False,1,1,True,1,1,0.9999998807907104,
CBSS_3_Escritura-Escritura_20231003_000.pdf,VALOR_TOTAL_DA_EMISSAO,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"R$ 3.200.000.000,00 (três bilhões e duzentos milhões de reais)","R$ 3.200.000.000,00 (três bilhões e duzentos milhões de reais)",False,False,1,1,True,1,1,0.9999998807907104,
CBSS_3_Escritura-Escritura_20231003_000.pdf,VALOR_TOTAL_DA_EMISSAO,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"R$ 3.200.000.000,00 (três bilhões e duzentos milhões de reais)","R$ 3.200.000.000,00 (três bilhões e duzentos milhões de reais)",False,False,1,1,True,1,1,0.9999998807907104,
CBSS_3_Escritura-Escritura_20231003_000.pdf,VALOR_TOTAL_DA_EMISSAO,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"R$ 3.200.000.000,00 (três bilhões e duzentos milhões de reais)","R$ 3.200.000.000,00 (três bilhões e duzentos milhões de reais)",False,False,1,1,True,1,1,0.9999998807907104,
CBSS_3_Escritura-Escritura_20231003_000.pdf,VALOR_TOTAL_DA_EMISSAO,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"R$ 3.200.000.000,00","R$ 3.200.000.000,00 (três bilhões e duzentos milhões de reais)",False,False,1,1,True,1,1,0.887888491153717,
CBSS_3_Escritura-Escritura_20231003_000.pdf,VALOR_TOTAL_DA_EMISSAO,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,"R$ 3.200.000.000,00","R$ 3.200.000.000,00 (três bilhões e duzentos milhões de reais)",False,False,1,1,True,1,1,0.887888491153717,
CBSS_3_Escritura-Escritura_20231003_000.pdf,VALOR_TOTAL_DA_EMISSAO,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"R$ 3.200.000.000,00 (três bilhões e duzentos milhões de reais)","R$ 3.200.000.000,00 (três bilhões e duzentos milhões de reais)",False,False,1,1,True,1,1,0.9999998807907104,
CBSS_3_Escritura-Escritura_20231003_000.pdf,VALOR_TOTAL_DA_EMISSAO,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"R$ 3.200.000.000,00 (três bilhões e duzentos milhões de reais)","R$ 3.200.000.000,00 (três bilhões e duzentos milhões de reais)",False,False,1,1,True,1,1,0.9999998807907104,
CBSS_3_Escritura-Escritura_20231003_000.pdf,VALOR_TOTAL_DA_EMISSAO,Grok 4.1 Com raciocínio,pro_valor_total_emissao,topics,prompt_geral_conhecimento_por_topic,"R$ 3.200.000.000,00","R$ 3.200.000.000,00 (três bilhões e duzentos milhões de reais)",False,False,1,1,True,1,1,0.887888491153717,
